survey_year,value,metric,tenure,breakdown_var,breakdown_val,geography,stat_type
2019-20,160,median_weekly_cost,all,family_type,Group households,Rest of Tas.,median
2019-20,309,median_weekly_cost,all,family_type,Group households,Total rest of state,median
2019-20,408,median_weekly_cost,all,family_type,Total,Gr. Sydney,median
2019-20,330,median_weekly_cost,all,family_type,Total,Gr. Melbourne,median
2019-20,327,median_weekly_cost,all,family_type,Total,Gr. Brisbane,median
2019-20,245,median_weekly_cost,all,family_type,Total,Gr. Adelaide,median
2019-20,287,median_weekly_cost,all,family_type,Total,Gr. Perth,median
2019-20,250,median_weekly_cost,all,family_type,Total,Gr. Hobart,median
2019-20,379,median_weekly_cost,all,family_type,Total,Gr. Darwin,median
2019-20,339,median_weekly_cost,all,family_type,Total,ACT,median
2019-20,327,median_weekly_cost,all,family_type,Total,Total GCC,median
2019-20,151,median_weekly_cost,all,family_type,Total,Rest of NSW,median
2019-20,142,median_weekly_cost,all,family_type,Total,Rest of Vic.,median
2019-20,241,median_weekly_cost,all,family_type,Total,Rest of Qld,median
2019-20,123,median_weekly_cost,all,family_type,Total,Rest of SA,median
2019-20,183,median_weekly_cost,all,family_type,Total,Rest of WA,median
2019-20,150,median_weekly_cost,all,family_type,Total,Rest of Tas.,median
2019-20,173,median_weekly_cost,all,family_type,Total,Total rest of state,median
2019-20,326,median_weekly_cost,all,dwelling_structure,Separate house,Gr. Sydney,median
2019-20,262,median_weekly_cost,all,dwelling_structure,Separate house,Gr. Melbourne,median
2019-20,322,median_weekly_cost,all,dwelling_structure,Separate house,Gr. Brisbane,median
2019-20,247,median_weekly_cost,all,dwelling_structure,Separate house,Gr. Adelaide,median
2019-20,294,median_weekly_cost,all,dwelling_structure,Separate house,Gr. Perth,median
2019-20,222,median_weekly_cost,all,dwelling_structure,Separate house,Gr. Hobart,median
2019-20,401,median_weekly_cost,all,dwelling_structure,Separate house,Gr. Darwin,median
2019-20,340,median_weekly_cost,all,dwelling_structure,Separate house,ACT,median
2019-20,302,median_weekly_cost,all,dwelling_structure,Separate house,Total GCC,median
2019-20,116,median_weekly_cost,all,dwelling_structure,Separate house,Rest of NSW,median
2019-20,134,median_weekly_cost,all,dwelling_structure,Separate house,Rest of Vic.,median
2019-20,192,median_weekly_cost,all,dwelling_structure,Separate house,Rest of Qld,median
2019-20,120,median_weekly_cost,all,dwelling_structure,Separate house,Rest of SA,median
2019-20,188,median_weekly_cost,all,dwelling_structure,Separate house,Rest of WA,median
2019-20,150,median_weekly_cost,all,dwelling_structure,Separate house,Rest of Tas.,median
2019-20,150,median_weekly_cost,all,dwelling_structure,Separate house,Total rest of state,median
2019-20,412,median_weekly_cost,all,dwelling_structure,"Semi-detached, row or terrace house, townhouse",Gr. Sydney,median
2019-20,365,median_weekly_cost,all,dwelling_structure,"Semi-detached, row or terrace house, townhouse",Gr. Melbourne,median
2019-20,309,median_weekly_cost,all,dwelling_structure,"Semi-detached, row or terrace house, townhouse",Gr. Brisbane,median
2019-20,200,median_weekly_cost,all,dwelling_structure,"Semi-detached, row or terrace house, townhouse",Gr. Adelaide,median
2019-20,205,median_weekly_cost,all,dwelling_structure,"Semi-detached, row or terrace house, townhouse",Gr. Perth,median
