date,value,series,series_id,category,unit,frequency
2023-03-01,208.8757396449704,Dwelling Price Index ;  New South Wales ;,A83728607L,House Prices,Index,Quarter
2023-06-01,217.95488165680473,Dwelling Price Index ;  New South Wales ;,A83728607L,House Prices,Index,Quarter
2023-09-01,218.3431952662722,Dwelling Price Index ;  New South Wales ;,A83728607L,House Prices,Index,Quarter
2023-12-01,223.3542899408284,Dwelling Price Index ;  New South Wales ;,A83728607L,House Prices,Index,Quarter
2024-03-01,225.14792899408286,Dwelling Price Index ;  New South Wales ;,A83728607L,House Prices,Index,Quarter
2024-06-01,228.47633136094677,Dwelling Price Index ;  New South Wales ;,A83728607L,House Prices,Index,Quarter
2024-09-01,227.90310650887577,Dwelling Price Index ;  New South Wales ;,A83728607L,House Prices,Index,Quarter
2024-12-01,232.23002958579886,Dwelling Price Index ;  New South Wales ;,A83728607L,House Prices,Index,Quarter
2025-03-01,230.82470414201185,Dwelling Price Index ;  New South Wales ;,A83728607L,House Prices,Index,Quarter
2025-06-01,236.7233727810651,Dwelling Price Index ;  New South Wales ;,A83728607L,House Prices,Index,Quarter
2025-09-01,239.55251479289942,Dwelling Price Index ;  New South Wales ;,A83728607L,House Prices,Index,Quarter
2025-12-01,243.9903846153846,Dwelling Price Index ;  New South Wales ;,A83728607L,House Prices,Index,Quarter
2026-03-01,244.97041420118344,Dwelling Price Index ;  New South Wales ;,A83728607L,House Prices,Index,Quarter
2011-09-01,100,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2011-12-01,90.39602066194757,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2012-03-01,88.88463745934571,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2012-06-01,87.48804285440978,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2012-09-01,89.19074038645493,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2012-12-01,95.88674191696957,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2013-03-01,93.47618136598432,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2013-06-01,94.1649129519801,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2013-09-01,95.33193036158407,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2013-12-01,99.84694853644537,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2014-03-01,98.58427396211975,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2014-06-01,100.32523436005356,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2014-09-01,95.96326764874689,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2014-12-01,98.90950832217332,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2015-03-01,93.13181557298641,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2015-06-01,95.38932466041706,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2015-09-01,99.90434283527836,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2015-12-01,92.46221541993495,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2016-03-01,93.70575856131623,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2016-06-01,92.21350679165869,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2016-09-01,89.24813468528792,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2016-12-01,87.54543715324277,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2017-03-01,87.0862827625789,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2017-06-01,86.85670556724699,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2017-09-01,86.58886550602641,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2017-12-01,84.38875071742874,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2018-03-01,85.91926535297493,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2018-06-01,84.42701358331739,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2018-09-01,79.79720681079013,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2018-12-01,85.57489955997704,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2019-03-01,82.55213315477329,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2019-06-01,84.12091065620814,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2019-09-01,84.04438492443084,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2019-12-01,78.80237229768508,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2020-03-01,79.56762961545819,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2020-06-01,81.6529558063899,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2020-09-01,80.37114979911996,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2020-12-01,87.67935718385307,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2021-03-01,85.53663669408839,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2021-06-01,89.97512913717237,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2021-09-01,92.61526688348957,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2021-12-01,96.26937057585612,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2022-03-01,101.83661756265543,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2022-06-01,96.30763344174478,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2022-09-01,94.01186148842548,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2022-12-01,97.58943944901472,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2023-03-01,98.98603405395063,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2023-06-01,99.08169121867226,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2023-09-01,93.76315286014922,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2023-12-01,97.05375932657356,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2024-03-01,101.47312033671321,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2024-06-01,102.67840061220585,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2024-09-01,95.84847905108091,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2024-12-01,96.44155347235508,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2025-03-01,96.09718767935718,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2025-06-01,102.48708628276258,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2025-09-01,106.27511000573942,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2025-12-01,110.73273388176771,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2026-03-01,114.27204897646833,Dwelling Price Index ;  Northern Territory ;,A83728637A,House Prices,Index,Quarter
2011-09-01,100,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2011-12-01,99.27705223880596,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2012-03-01,98.50746268656717,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2012-06-01,98.69402985074626,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2012-09-01,99.37033582089553,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2012-12-01,99.37033582089553,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2013-03-01,99.580223880597,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2013-06-01,100.51305970149254,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2013-09-01,100.34981343283582,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2013-12-01,102.49533582089552,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2014-03-01,104.10447761194028,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2014-06-01,105.17723880597015,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2014-09-01,105.99347014925374,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2014-12-01,107.50932835820895,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2015-03-01,107.6492537313433,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2015-06-01,109.11847014925374,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2015-09-01,110.21455223880596,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2015-12-01,111.68376865671641,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2016-03-01,110.47108208955223,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2016-06-01,112.3367537313433,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2016-09-01,112.56996268656717,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2016-12-01,114.8554104477612,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2017-03-01,115.20522388059702,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2017-06-01,115.74160447761194,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2017-09-01,117.07089552238806,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2017-12-01,118.12033582089552,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2018-03-01,118.81996268656717,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2018-06-01,119.28638059701493,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2018-09-01,120.33582089552239,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2018-12-01,119.00652985074626,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2019-03-01,116.83768656716418,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2019-06-01,118.16697761194028,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2019-09-01,119.89272388059702,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2019-12-01,121.40858208955223,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2020-03-01,122.41138059701491,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2020-06-01,122.38805970149251,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2020-09-01,126.25932835820895,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2020-12-01,131.18003731343285,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2021-03-01,138.3162313432836,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2021-06-01,148.4141791044776,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2021-09-01,157.25279850746267,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2021-12-01,171.36194029850745,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2022-03-01,179.29104477611938,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2022-06-01,181.2266791044776,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2022-09-01,177.07555970149252,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2022-12-01,175.1865671641791,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2023-03-01,176.5625,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2023-06-01,181.34328358208955,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2023-09-01,187.77985074626866,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2023-12-01,193.72667910447763,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2024-03-01,200.27985074626864,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2024-06-01,209.30503731343282,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2024-09-01,213.19962686567163,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2024-12-01,218.35354477611938,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2025-03-01,223.34421641791047,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2025-06-01,228.49813432835816,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2025-09-01,238.03638059701493,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2025-12-01,250.4430970149254,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2026-03-01,262.05690298507466,Dwelling Price Index ;  Queensland ;,A83728617T,House Prices,Index,Quarter
2011-09-01,100,Dwelling Price Index ;  South Australia ;,A83728622K,House Prices,Index,Quarter
2011-12-01,101.15819952619111,Dwelling Price Index ;  South Australia ;,A83728622K,House Prices,Index,Quarter
2012-03-01,99.34193208739141,Dwelling Price Index ;  South Australia ;,A83728622K,House Prices,Index,Quarter
2012-06-01,99.52619110292183,Dwelling Price Index ;  South Australia ;,A83728622K,House Prices,Index,Quarter
2012-09-01,98.8418004738089,Dwelling Price Index ;  South Australia ;,A83728622K,House Prices,Index,Quarter
2012-12-01,98.86812319031326,Dwelling Price Index ;  South Australia ;,A83728622K,House Prices,Index,Quarter
2013-03-01,99.94735456699132,Dwelling Price Index ;  South Australia ;,A83728622K,House Prices,Index,Quarter
2013-06-01,99.86838641747828,Dwelling Price Index ;  South Australia ;,A83728622K,House Prices,Index,Quarter
2013-09-01,100.94761779415636,Dwelling Price Index ;  South Australia ;,A83728622K,House Prices,Index,Quarter
2013-12-01,104.44853908923402,Dwelling Price Index ;  South Australia ;,A83728622K,House Prices,Index,Quarter
2014-03-01,106.00157936299026,Dwelling Price Index ;  South Australia ;,A83728622K,House Prices,Index,Quarter
2014-06-01,106.05422479599895,Dwelling Price Index ;  South Australia ;,A83728622K,House Prices,Index,Quarter
2014-09-01,105.81732034745986,Dwelling Price Index ;  South Australia ;,A83728622K,House Prices,Index,Quarter
2014-12-01,108.58120558041591,Dwelling Price Index ;  South Australia ;,A83728622K,House Prices,Index,Quarter
2015-03-01,109.08133719399842,Dwelling Price Index ;  South Australia ;,A83728622K,House Prices,Index,Quarter
2015-06-01,108.6338510134246,Dwelling Price Index ;  South Australia ;,A83728622K,House Prices,Index,Quarter
2015-09-01,110.08160042116346,Dwelling Price Index ;  South Australia ;,A83728622K,House Prices,Index,Quarter
2015-12-01,111.05554093182417,Dwelling Price Index ;  South Australia ;,A83728622K,House Prices,Index,Quarter
2016-03-01,111.97683600947619,Dwelling Price Index ;  South Australia ;,A83728622K,House Prices,Index,Quarter
2016-06-01,111.52934982890234,Dwelling Price Index ;  South Australia ;,A83728622K,House Prices,Index,Quarter
2016-09-01,111.71360884443276,Dwelling Price Index ;  South Australia ;,A83728622K,House Prices,Index,Quarter
2016-12-01,114.13529876283232,Dwelling Price Index ;  South Australia ;,A83728622K,House Prices,Index,Quarter
2017-03-01,115.60937088707554,Dwelling Price Index ;  South Australia ;,A83728622K,House Prices,Index,Quarter
2017-06-01,115.18820742300606,Dwelling Price Index ;  South Australia ;,A83728622K,House Prices,Index,Quarter
2017-09-01,116.47802053171887,Dwelling Price Index ;  South Australia ;,A83728622K,House Prices,Index,Quarter
2017-12-01,118.39957883653594,Dwelling Price Index ;  South Australia ;,A83728622K,House Prices,Index,Quarter
2018-03-01,119.13661489865754,Dwelling Price Index ;  South Australia ;,A83728622K,House Prices,Index,Quarter
2018-06-01,118.26796525401421,Dwelling Price Index ;  South Australia ;,A83728622K,House Prices,Index,Quarter
2018-09-01,118.89971045011845,Dwelling Price Index ;  South Australia ;,A83728622K,House Prices,Index,Quarter
